Offer_Score,Claim_Amt,Current_Premium,Car_Price,LoanReason,JobType,Car_Age,DerogatoryMarks,Delinquencies,CredLineAge,Inquiries,CredLines,Rating_Category,CustID
0,19500,88909,140092,DebtCon,Mgr,13,0,0,163.5625044,1,25,33.00501666,THAI00085
0,19500,9475,30000,DebtCon,Other,0,1,0,33.46666667,2,4,,THAI00087
0,19500,105000,138375,DebtCon,Office,12,0,2,219.1333333,0,25,,THAI00088
1,19500,50000,89100,,ProfExe,7,2,1,86.23333333,4,25,,THAI00089
0,19500,10506,70945,DebtCon,Office,,0,0,247.7919915,0,22,39.75560513,THAI00091
1,19600,117646,149975,DebtCon,Other,4,0,0,114.2136149,1,12,31.22280265,THAI00092
0,19600,85984,112721,DebtCon,Mgr,18,0,0,239.1377941,4,31,36.03118029,THAI00093
0,19700,93040,113362,DebtCon,ProfExe,6,0,0,135.8138569,3,21,19.70439447,THAI00094
0,19700,32989,75950,DebtCon,ProfExe,9,0,0,283.1,0,19,,THAI00096
0,19800,73557,95770,DebtCon,Mgr,0,0,0,70.02915918,0,17,25.59661737,THAI00097
0,19800,56745,83146,DebtCon,Other,11,0,0,85.25361922,0,10,7.862193632,THAI00098
0,19800,63701,14609,DebtCon,Other,4,,,62.3597382,1,17,41.87419791,THAI00100
0,19800,69174,95154,HomeImp,ProfExe,6,0,0,59.45925619,0,16,31.25482163,THAI00101
0,19900,128219,162012,DebtCon,Office,1,,0,374.0237669,,52,37.88816696,THAI00102
0,19900,45748,82516,,,,,,,,,39.31387802,THAI00104
1,19900,93619,130000,DebtCon,Office,9,2,5,210.9666667,2,18,,THAI00105
0,19900,170947,222227,DebtCon,Office,13,0,0,220.0164639,1,31,42.23579636,THAI00106
0,19900,68830,107598,DebtCon,Office,10,0,0,202.9341954,2,13,30.95751627,THAI00107
0,19900,4641,23636,DebtCon,Other,,0,0,63.53525475,1,19,40.44237823,THAI00109
0,19900,78142,102085,HomeImp,Mgr,12,0,0,160.3670328,0,27,34.09975711,THAI00110
0,20000,59936,12737,DebtCon,Other,5,,,63.39540036,0,17,40.44657932,THAI00111
0,20000,9647,31920,DebtCon,Other,0,1,0,24.68623145,1,3,28.94036033,THAI00113
0,20000,99000,140000,HomeImp,,,,,,,,,THAI00114
1,20000,68958,99875,DebtCon,ProfExe,11,1,1,117.6666667,0,23,,THAI00115
0,20000,99300,139150,HomeImp,ProfExe,10,0,0,162.3666667,1,23,,THAI00117
0,20000,69742.61,180000,,Other,11,0,0,366.3,1,17,,THAI00118
0,20000,59964,100000,DebtCon,Office,8,,1,106.8333333,2,18,,THAI00119
0,20000,,90000,HomeImp,Other,8,0,0,181.7,1,16,,THAI00120
0,20000,13316,50150,DebtCon,Other,26,0,2,214.0333333,0,25,,THAI00122
0,20000,61843,95595,HomeImp,Office,14,0,0,135.9666667,0,14,,THAI00123
0,20000,145000,117500,,ProfExe,5,0,0,96.4,3,34,,THAI00124
0,20000,29400,52000,DebtCon,Other,,0,0,219.1333333,0,13,,THAI00126
0,20000,83205,132000,DebtCon,Other,11,0,0,97.4,3,15,,THAI00127
1,20000,161000,204000,DebtCon,ProfExe,5,3,7,205.9333333,5,25,,THAI00128
1,20000,117820,154000,DebtCon,Mgr,3,0,0,70.99812734,0,29,,THAI00130
1,20000,78500,109725,DebtCon,ProfExe,9.8,,1,117.6666667,2,30,,THAI00131
1,20000,16000,87300,DebtCon,Other,28,1,6,232.3333333,1,21,,THAI00132
1,20000,47696.03,112700,DebtCon,Other,16,0,3,123.7666667,0,23,,THAI00133
1,20000,21300,308600,HomeImp,ProfExe,2,1,0,274.9,0,30,,THAI00135
1,20000,11000,75000,DebtCon,Other,7,1,3,267.8333333,1,23,,THAI00136
1,20000,116932,138072,HomeImp,Other,19,0,0,171.4666667,2,23,,THAI00137
1,20000,86019,94350,DebtCon,Other,3.7,0,1,119.7,0,16,,THAI00139
1,20000,77900,105400,DebtCon,Mgr,4,0,0,110.6,0,17,,THAI00140
0,20000,23140,47548,DebtCon,Other,1,,,322.0045958,,24,35.45950962,THAI00141
0,20000,27782,58313,DebtCon,ProfExe,16,0,0,185.1706372,1,20,38.68480699,THAI00143
0,20000,,78232,DebtCon,Sales,2,0,0,399.7418818,0,23,23.94885433,THAI00144
0,20000,9722,173518,HomeImp,Mgr,21,0,0,89.21195484,2,20,31.12087741,THAI00145
0,20000,105422,146613,HomeImp,,,,,,,,38.03985503,THAI00146
0,20000,129682,180746,,Mgr,24,,4,322.2002586,0,27,30.89117139,THAI00148
0,20100,38614,56295,HomeImp,Self,3,1,,132.6165215,,11,25.7926535,THAI00149
1,20100,16755,29412,HomeImp,Other,3,1,0,62.0501108,2,21,58.1321829,THAI00150
0,20100,62661,87329,DebtCon,Other,18,0,0,198.3413433,0,22,32.83817817,THAI00152
0,20100,54257,68830,DebtCon,ProfExe,10,0,0,201.0564204,0,41,37.18018131,THAI00153
0,20100,104183,139637,HomeImp,ProfExe,10,0,0,162.0041808,1,23,34.62420281,THAI00154
0,20100,72775,102308,DebtCon,Office,8,0,0,206.4788452,2,13,32.78297142,THAI00156
0,20100,171132,201214,DebtCon,ProfExe,11,0,0,250.9230696,0,38,25.96553266,THAI00157
0,20100,84965,110676,DebtCon,Mgr,18,0,0,244.02973,5,30,38.62783022,THAI00158
0,20200,88020,139200,DebtCon,Other,10,0,0,99.04640244,3,15,39.91695729,THAI00159
0,20200,125647,166423,DebtCon,Office,1,,0,395.1487613,,51,36.13250999,THAI00161
0,20200,137000,174685,DebtCon,ProfExe,6,,,183.6666667,5,43,,THAI00162
0,20200,153084,196968,DebtCon,Other,6,0,0,,1,16,32.01179994,THAI00163
0,20200,61477,98143,DebtCon,Office,1,0,0,156.9290889,0,21,36.09986835,THAI00165
0,20200,51449,69060,DebtCon,Office,2,0,0,216.218081,0,12,33.33358202,THAI00166
0,20200,,68031,HomeImp,Office,6,0,0,120.593465,1,4,18.32048799,THAI00167
0,20200,34676,62987,DebtCon,Other,1,0,0,112.7990866,0,17,22.09304595,THAI00169
0,20200,59347,97816,HomeImp,ProfExe,18,0,0,618.7358902,1,24,21.66864227,THAI00170
1,20200,82181,119535,DebtCon,Office,41,0,0,105.2192968,3,28,52.73486061,THAI00171
0,20300,71387,107363,HomeImp,Other,4,0,0,219.8747302,0,13,29.5672214,THAI00172
0,20300,37056,55027,DebtCon,Other,,0,0,223.5536916,0,13,40.32604931,THAI00174
0,20300,82996,118224,DebtCon,Other,11,0,0,287.6116049,1,16,34.18708305,THAI00175
0,20300,153896,200279,DebtCon,Other,7,0,0,,2,16,29.07518765,THAI00176
1,20300,63803,89079,DebtCon,ProfExe,21,0,4,323.8085733,4,28,45.8759169,THAI00178
1,20300,180254,220843,HomeImp,ProfExe,11,0,0,217.1281672,0,25,41.56310065,THAI00179
1,20300,66667,92158,DebtCon,ProfExe,9,3,1,174.8921056,2,64,40.545681,THAI00180
0,20300,94781,125948,DebtCon,ProfExe,12,,,148.6556875,,24,33.18367731,THAI00182
0,20300,13838,30813,DebtCon,Other,0,0,0,39.64588729,1,3,29.98518301,THAI00183
0,20400,86559,123114,DebtCon,Other,9,0,0,280.7932257,2,16,34.43917111,THAI00184
0,20400,153958,195834,DebtCon,Other,9,0,0,,1,15,31.13462438,THAI00185
0,20400,68928,98587,HomeImp,Office,13,0,0,153.5781354,0,13,36.17609184,THAI00187
0,20400,132443,204082,HomeImp,ProfExe,13,0,0,187.0186916,0,22,36.82188744,THAI00188
0,20400,83188,113181,DebtCon,Mgr,25,,0,321.5609396,1,42,37.69667921,THAI00189
0,20400,41985,100096,HomeImp,Other,4,0,0,141.0330881,0,14,32.93078188,THAI00191
0,20500,93761,94895,DebtCon,ProfExe,1,1,0,118.276051,0,20,33.70161545,THAI00192
1,20500,25984,95541,DebtCon,Other,28,1,5,248.4048782,0,21,17.80584889,THAI00193
1,20500,113963,131135,HomeImp,Self,3,1,0,243.6806039,1,26,143.949605,THAI00195
0,20500,,130396,HomeImp,Other,0,0,0,305.6564224,3,21,31.58225278,THAI00196
0,20500,173061,220886,DebtCon,Office,13,0,0,213.9143599,1,32,43.79573429,THAI00197
0,20500,41899,65418,DebtCon,Office,12,0,2,113.4824598,1,22,43.20659883,THAI00198
0,20500,169689,198931,DebtCon,ProfExe,9,0,0,258.6200419,1,37,26.36612627,THAI00200
0,20500,67852,97944,HomeImp,Office,14,0,0,141.0053448,0,14,36.6093894,THAI00201
0,20500,183000,230000,DebtCon,ProfExe,2,0,0,288.8666667,1,27,,THAI00202
1,20500,52031,64975,,Other,2.5,1,3,105.5333333,2,33,,THAI00204
0,20500,87892,136867,DebtCon,Other,10,0,0,96.92964469,3,15,40.16291939,THAI00205
0,20500,80441,100505,DebtCon,Mgr,7,0,0,87.44666334,7,23,38.49506596,THAI00206
0,20500,39147,58049,DebtCon,Other,,0,0,202.9030543,0,12,38.64601873,THAI00208
0,20600,74828,106493,HomeImp,Other,5,1,0,204.0744093,1,12,30.22295994,THAI00209
0,20600,44826,66226,DebtCon,Office,13,0,1,120.4332624,0,22,40.91194986,THAI00210
0,20600,91183,138268,DebtCon,Other,12,0,0,113.1666358,3,15,41.20785574,THAI00211
0,20600,,28635,DebtCon,ProfExe,5,0,0,102.9868632,0,18,19.44718515,THAI00213
0,20600,147855,125839,,ProfExe,4,1,0,97.10958363,3,34,29.69750665,THAI00214
0,20600,185050,234004,DebtCon,ProfExe,3,0,0,313.6044894,0,27,40.04911263,THAI00215
0,20700,80124,99938,DebtCon,Mgr,7,0,0,69.32471958,7,24,38.67963357,THAI00217
0,20700,71408,103991,HomeImp,Other,4,0,0,208.3517505,1,12,31.32739444,THAI00218
0,20700,100778,142271,HomeImp,,,,,,,,39.98309593,THAI00219
0,20700,41000,65000,DebtCon,Other,26,0,0,305.2666667,3,32,,THAI00221
0,20700,72698,96691,DebtCon,Other,,2,0,233.5953067,1,13,42.62634036,THAI00222
0,20700,69810,100756,HomeImp,Other,3,0,0,213.7282918,1,13,32.87190897,THAI00223
0,20700,32817,101720,HomeImp,Other,5,0,0,132.9409379,0,15,31.60621741,THAI00224
1,20800,70758,,DebtCon,Other,0,4,2,107.5333333,3,19,,THAI00226
0,20800,56364,115760,DebtCon,ProfExe,16,0,0,261.8140558,0,19,24.79795817,THAI00227
0,20800,156393,199881,DebtCon,Other,7,0,0,,2,16,30.92340746,THAI00228
0,20800,29503,54923,DebtCon,Other,,0,0,215.4807143,0,12,38.73213217,THAI00230
0,20800,150507,126763,,ProfExe,4,0,0,102.4223879,2,33,31.990311,THAI00231
0,20800,107379,147014,HomeImp,ProfExe,10,0,0,161.5374824,1,22,31.92532942,THAI00232
0,20800,97360,123854,HomeImp,Mgr,0,0,0,310.2318196,1,20,43.21741696,THAI00234
0,20800,,74486,DebtCon,Sales,6,0,0,407.5856237,0,24,22.16287266,THAI00235
0,20800,,78483,DebtCon,Sales,2,0,0,412.0148731,0,23,21.94584905,THAI00236
0,20800,,130472,HomeImp,Other,1,0,0,308.410354,3,21,29.66545241,THAI00237
0,20800,96994,140564,DebtCon,Mgr,13,0,0,169.6871574,1,25,33.5250643,THAI00239
0,20900,45279,73814,DebtCon,Office,1,0,0,235.3955528,0,12,34.57184425,THAI00240
0,20900,51960,105524,DebtCon,Office,2,0,3,179.925635,0,47,37.17960241,THAI00241
1,20900,66575,79416,DebtCon,ProfExe,13,2,1,107.2695126,7,28,28.38233702,THAI00243
1,20900,61402,88659,DebtCon,ProfExe,9,3,0,164.2489323,1,63,40.92143334,THAI00244
0,21000,53572,80048,DebtCon,Mgr,9,2,0,69.90656984,2,27,34.9310865,THAI00245
1,21000,113954,136249,DebtCon,Office,2,0,0,97.54425218,13,14,33.62088344,THAI00247
1,21000,48735,71694,DebtCon,Other,8,0,0,48.49897084,3,10,32.92140064,THAI00248
0,21000,90267,134000,HomeImp,ProfExe,7,0,0,160.9,0,32,,THAI00249
0,21000,42000,67000,DebtCon,Other,7,0,0,66.63333333,2,19,,THAI00250
0,21000,87000,140000,DebtCon,ProfExe,22,1,0,163.3666667,1,25,,THAI00252
1,21000,69231,95000,DebtCon,ProfExe,8,0,7,116.7,1,22,,THAI00253
0,21000,67657,100606,HomeImp,Other,5,0,0,225.2852704,1,12,31.04430422,THAI00254
0,21100,61427,83722,DebtCon,Other,19,0,0,220.5535336,0,21,32.72762776,THAI00256
0,21100,143487,180122,HomeImp,Mgr,7,0,0,324.1633286,0,16,43.25118252,THAI00257
0,21100,,26450,DebtCon,ProfExe,6,1,0,112.5782431,0,19,19.84290249,THAI00258
0,21200,130373,204384,HomeImp,ProfExe,13,0,0,197.0444606,0,21,35.20443453,THAI00260
0,21200,109747,174666,DebtCon,Office,7,0,0,211.8072267,3,24,40.39483989,THAI00261
0,21200,70096,108632,HomeImp,Other,4,0,0,200.0149175,1,13,29.64128644,THAI00262
1,21200,69212,106273,DebtCon,ProfExe,12,0,1,97.2311228,0,22,18.11489583,THAI00263
0,21200,67272,107667,HomeImp,Other,5,0,0,224.1204408,0,12,30.51053209,THAI00265
0,21200,70400,96999,HomeImp,Office,14,0,0,135.2645371,0,13,38.82316963,THAI00266
0,21200,55203,90639,DebtCon,Other,17,0,0,196.9337486,1,21,32.91387412,THAI00267
0,21200,63093,101789,HomeImp,ProfExe,18,0,0,623.4562088,1,24,19.41458795,THAI00269
0,21300,133942,282972,HomeImp,Mgr,3,0,0,197.1481905,0,15,30.54540067,THAI00270
0,21300,63263,94180,DebtCon,Office,1,0,0,138.3484553,1,22,35.5492951,THAI00271
0,21300,134578,176968,,Mgr,25,,5,334.0659169,0,27,31.87577109,THAI00273
0,21300,99613,147991,HomeImp,,,,,,,,38.49756059,THAI00274
0,21300,183386,230443,DebtCon,ProfExe,1,0,0,288.3736976,1,26,39.33487902,THAI00275
0,21300,98507,125539,HomeImp,Mgr,0,0,1,311.3257037,0,19,42.22721497,THAI00276
1,21300,103989,143796,DebtCon,Other,9,2,0,135.2328361,3,20,44.38257789,THAI00278
0,21400,85609,108469,DebtCon,Mgr,24,,1,306.1836619,0,43,39.91928991,THAI00279
0,21400,49459,69461,DebtCon,Other,25,0,0,314.6389579,2,32,35.98208365,THAI00280
0,21400,64378,99343,HomeImp,ProfExe,18,0,0,627.7023895,1,23,20.68871482,THAI00282
0,21400,92241,133791,DebtCon,Other,11,0,0,81.44638031,3,15,41.39546183,THAI00283
0,21400,7259,24770,DebtCon,Other,,0,0,62.26356587,2,18,41.57670052,THAI00284
0,21400,41671,103427,HomeImp,Other,6,0,0,122.1533442,0,15,31.61467953,THAI00286
0,21400,143151,185014,HomeImp,Mgr,7,0,0,314.9842869,0,17,43.10300163,THAI00287
1,21400,95147,132304,DebtCon,Office,7,1,5,206.1276648,1,18,36.23566539,THAI00288
0,21500,100727,146904,HomeImp,ProfExe,11,0,0,153.2238882,1,23,34.96596275,THAI00289
0,21500,110712,178045,DebtCon,Office,6,0,0,212.6040797,4,24,43.3108563,THAI00291
0,21500,25984,47386,DebtCon,Other,1,,,305.8497165,,25,36.60061306,THAI00292
0,21500,135899,186976,DebtCon,ProfExe,18,0,0,227.3474864,1,24,42.66067749,THAI00293
0,21500,90000,111500,DebtCon,Other,24,0,0,243.5,1,27,,THAI00295
0,21500,71636,96678,HomeImp,Office,13,0,0,135.9405415,0,13,37.87247372,THAI00296
0,21500,94310,142986,DebtCon,ProfExe,22,1,0,170.2049996,0,25,39.56664624,THAI00297
0,21500,67377,86502,DebtCon,Office,5,,,158.6407067,,15,37.75484259,THAI00299
1,21600,144276,190797,DebtCon,Mgr,0,1,4,313.4273217,2,18,37.97135495,THAI00300
0,21600,30022,51337,DebtCon,Other,0,,,312.1997839,,25,35.37968123,THAI00301
0,21600,45421,75632,DebtCon,Office,2,0,1,230.2422347,0,11,33.45738088,THAI00302
0,21600,41105,65411,DebtCon,Other,25,0,0,303.2340527,3,32,35.24732771,THAI00304
0,21600,152639,195661,DebtCon,ProfExe,14,,,127.7781102,0,24,29.15307149,THAI00305
0,21600,106308,147378,HomeImp,,,,,,,,39.13764463,THAI00306
0,21600,93937,147792,DebtCon,ProfExe,23,0,0,156.6673122,0,25,40.19063608,THAI00308
0,21700,45640,67023,DebtCon,Other,25,0,0,293.7620767,1,32,34.28537258,THAI00309
0,21700,24771,48361,DebtCon,Other,0,,,309.0284455,,24,33.8772643,THAI00310
0,21700,29500,53943,DebtCon,ProfExe,14,0,0,185.6820797,1,19,37.75154584,THAI00312
1,21700,92382,168708,,Mgr,13,2,5,249.2427629,,24,29.3690264,THAI00313
0,21700,69000,98000,DebtCon,Mgr,2,,,232.0666667,5,24,,THAI00314
0,21700,88313,139567,DebtCon,Other,11,0,0,89.83955821,3,14,39.09887429,THAI00315
0,21700,72180,93427,DebtCon,Other,2,0,0,115.5294894,1,29,33.45667038,THAI00317
0,21700,188525,234269,DebtCon,ProfExe,0,0,0,301.5210741,0,26,37.33952006,THAI00318
0,21800,32335,49621,HomeImp,Self,3,1,,115.1302076,,10,26.92602147,THAI00319
1,21800,99753,128000,HomeImp,ProfExe,15,1,2,286.1,3,26,,THAI00321
0,21800,133812,166893,DebtCon,ProfExe,6,0,0,169.7671445,0,37,20.05952718,THAI00322
0,21800,41582,71574,DebtCon,Other,25,0,0,308.7370531,2,32,34.36936756,THAI00323
0,21900,91327,139106,DebtCon,ProfExe,,0,0,201.6855482,0,21,30.01955513,THAI00325
0,21900,51861,68951,DebtCon,ProfExe,10,0,0,188.9786171,0,42,38.99975416,SKOR00005
0,21900,61468,87450,DebtCon,Office,5,,,166.6108166,,16,38.2012104,SKOR00010
0,21900,148955,118862,,ProfExe,6,0,0,93.92588206,3,34,30.32211463,SKOR00015
0,21900,,57036,DebtCon,Other,,0,0,308.6034448,0,18,39.2346081,SKOR00020
0,22000,142072,181484,DebtCon,ProfExe,6,,,162.5386403,5,42,41.27082013,SKOR00025
0,22000,71664,98015,DebtCon,Mgr,9,0,0,191.3136088,1,19,34.92102106,SKOR00030
0,22000,15774,60115,DebtCon,Other,27,0,1,213.4142381,0,24,25.57680965,SKOR00035
0,22000,54010,97800,DebtCon,ProfExe,1,0,0,192.7333333,0,26,,SKOR00040
0,22000,64000,89000,DebtCon,ProfExe,8,1,1,133.2666667,4,26,,SKOR00045
1,22000,82000,12500,DebtCon,ProfExe,3,0,0,117.7666667,6,23,,SKOR00051
1,22000,96127,122000,DebtCon,Mgr,24,0,2,301.3,3,36,,SKOR00056
0,22000,81668,123978,DebtCon,Other,8,0,0,285.1417502,1,16,37.41710801,SKOR00061
0,22000,143355,183799,DebtCon,ProfExe,6,,,174.8462897,3,43,42.22116463,SKOR00066
0,22000,70139,95042,DebtCon,Other,2,0,0,97.90858291,2,29,32.52452824,SKOR00071
0,22000,53212,85006,DebtCon,Other,20,0,0,218.4841129,1,21,32.8557014,SKOR00076
0,22000,61251,91744,DebtCon,Office,0,0,0,145.4891553,0,21,34.34790875,SKOR00081
0,22000,61042,96622,HomeImp,ProfExe,17,0,0,638.2753611,1,23,21.45734981,SKOR00086
0,22100,57018,80673,DebtCon,Other,12,0,0,108.7492561,1,10,7.39014306,SKOR00091
0,22100,24000,49000,DebtCon,Other,14.4,0,0,109.5666667,2,25,,SKOR00096
0,22100,86148,141472,DebtCon,Other,11,0,0,89.16146609,2,14,40.67729771,SKOR00102
0,22100,132417,170643,DebtCon,ProfExe,4,0,0,180.0368768,0,37,21.23609046,SKOR00107
0,22100,36084,84734,HomeImp,Other,25,0,0,257.8457289,0,6,24.52600298,SKOR00112
0,22200,138584,180415,DebtCon,ProfExe,5,,,195.6328077,4,43,41.20539901,SKOR00117
0,22200,102345,148299,HomeImp,ProfExe,11,0,0,169.088974,0,22,34.47287973,SKOR00122
0,22200,137889,182973,HomeImp,Mgr,6,0,0,317.3561249,0,17,44.96871369,SKOR00127
0,22300,65022,104766,DebtCon,Office,8,,0,117.1618153,2,18,38.34866301,SKOR00132
1,22300,71800,100000,DebtCon,Sales,0.1,0,0,220.1333333,1,26,,SKOR00137
0,22300,34326,103199,HomeImp,Other,6,0,0,141.6770299,0,14,30.47179852,SKOR00142
0,22300,59809,90883,DebtCon,Office,2,0,0,161.4029057,1,22,36.17425125,SKOR00147
0,22300,133995,281186,HomeImp,Mgr,2,0,0,181.1539882,0,15,28.89929961,SKOR00153
0,22400,103000,132500,DebtCon,Mgr,10,2,0,187.7333333,5,18,,SKOR00158
0,22400,38669,105881,HomeImp,Other,6,0,0,125.2428417,0,14,32.77827083,SKOR00163
0,22400,135912,181863,HomeImp,Mgr,7,0,0,316.9929061,0,17,45.00681809,SKOR00168
0,22400,98238,135561,DebtCon,ProfExe,,0,0,194.2820992,0,20,29.37360717,SKOR00173
0,22400,65502,104373,HomeImp,Office,14,0,0,141.8128234,0,13,36.22194314,SKOR00178
0,22400,52597,69312,DebtCon,Office,2,0,0,224.2413307,0,12,33.82410789,SKOR00183
0,22400,40605,76986,DebtCon,ProfExe,9,0,0,276.275914,0,19,39.7301928,SKOR00188
0,22400,80226,111307,DebtCon,Other,,0,0,186.6311118,1,24,38.93617569,SKOR00193
1,22400,51470,68139,DebtCon,Mgr,9,0,0,31.16869601,2,8,37.95217991,SKOR00198
0,22400,62354,88287,DebtCon,Office,3,,,163.0564094,,16,37.17139554,SKOR00204
0,22400,69774,107601,DebtCon,Mgr,2,,,248.3932369,5,23,40.96299512,SKOR00209
1,22400,15765,40456,HomeImp,Other,0,1,3,117.6666667,0,12,,SKOR00214
0,22400,95539,124566,HomeImp,Mgr,9,0,0,140.6955024,1,24,31.86981041,SKOR00219
0,22400,106561,157214,DebtCon,Mgr,15,0,0,186.6280966,0,25,33.4306376,SKOR00224
0,22400,16630,56824,DebtCon,Other,25,0,1,199.7384646,0,24,27.02778743,SKOR00229
0,22400,32665,56639,DebtCon,Other,13,0,0,101.7583551,1,25,31.47003128,SKOR00234
0,22400,83990,111096,DebtCon,Other,,0,0,175.4089363,1,25,39.97273176,SKOR00239
0,22400,81617,125950,DebtCon,Other,9,0,0,289.5196987,1,16,35.5136585,SKOR00244
0,22400,18371,38311,DebtCon,Other,1,0,0,37.23500048,2,3,29.4760034,SKOR00249
0,22500,,143254,,,,,,,,,,SKOR00255
0,22500,,42800,DebtCon,Other,,,,89.3,,13,,SKOR00260
1,22500,60700,91000,DebtCon,Self,13,0,0,145.0666667,6,29,,SKOR00265
0,22500,76493,105545,DebtCon,Other,,1,1,235.5417762,2,13,43.06166913,SKOR00270
0,22500,40884,76895,DebtCon,ProfExe,8,0,0,270.2601967,0,18,39.95457279,SKOR00275
0,22500,73567,88157,DebtCon,Other,2,0,0,111.4005357,1,30,33.51922814,SKOR00280
0,22500,75010,114769,DebtCon,Mgr,9,0,1,294.2971661,1,28,30.61105116,SKOR00285
0,22500,136086,180804,,Mgr,26,,4,329.4072371,1,27,33.03141554,SKOR00290
0,22600,133264,172882,DebtCon,ProfExe,6,1,0,190.2475602,0,37,19.97395503,SKOR00295
0,22600,59050,99152,DebtCon,ProfExe,0,0,0,195.0838618,0,26,33.40421221,SKOR00300
0,22600,63363,90816,DebtCon,Office,3,,,174.3265608,,15,38.74248161,SKOR00306
0,22600,,144841,,,,,,,,,16.38239069,SKOR00311
0,22600,,55376,DebtCon,Other,,0,1,316.0968745,0,18,38.13586689,SKOR00316
1,22600,69675,92300,DebtCon,Other,16,0,6,240.4333333,0,30,,SKOR00321
1,22600,155056,187000,DebtCon,Mgr,0.1,0,0,253.6,0,27,,SKOR00326
0,22600,,45744,DebtCon,Other,,,,84.23176112,,12,28.45387692,SKOR00331
0,22600,34226,85424,DebtCon,ProfExe,9,0,0,277.8486564,0,18,38.0056832,SKOR00336
0,22600,,55419,DebtCon,Other,,0,0,299.9557961,0,18,39.0951957,SKOR00341
0,22600,61503,101786,HomeImp,ProfExe,17,0,0,622.3557677,1,24,21.68666861,SKOR00346
0,22600,131098,176119,,Mgr,26,,5,339.6770182,1,28,33.05755986,SKOR00351
0,22700,75354,106186,DebtCon,Other,,0,0,175.3393762,1,24,38.25659362,SKOR00357
0,22700,77356,106233,HomeImp,Mgr,14,0,0,161.646341,0,27,35.42092808,SKOR00362
1,22700,94601,99755,DebtCon,Other,3,0,0,129.5643008,0,16,37.96930454,SKOR00367
0,22700,155284,197634,DebtCon,ProfExe,15,,,103.7859943,0,24,29.54032204,SKOR00372
0,22800,76733,105624,DebtCon,Mgr,1,,,225.3275079,5,23,40.69195368,SKOR00377
0,22800,,74988,DebtCon,Sales,2,0,0,393.5104724,0,23,24.05020799,SKOR00382
0,22800,,146840,,,,,,,,,14.80008716,SKOR00387
0,22800,52760,81362,,,,,,,,,38.02467732,SKOR00392
1,22800,129697,167475,DebtCon,ProfExe,5,0,1,202.6038029,1,18,22.04393384,SKOR00397
0,22900,,148018,,,,,,,,,15.93805779,SKOR00402
0,22900,,81255,DebtCon,Sales,3,0,0,405.8678483,0,22,23.54212992,SKOR00408
0,22900,59702,97591,HomeImp,ProfExe,16,0,0,627.6620795,0,24,22.11885209,SKOR00413
0,22900,136032,180899,DebtCon,ProfExe,21,0,0,240.3474711,0,24,41.59674747,SKOR00418
0,22900,61067,96306,DebtCon,Other,5,0,0,228.898609,1,20,36.13495946,SKOR00423
0,22900,65017,88066,DebtCon,Other,3,0,0,93.55292753,1,29,32.01107938,SKOR00428
0,22900,28217,52804,DebtCon,Other,14,0,0,109.3656846,1,25,30.58772816,SKOR00433
0,22900,41130,81069,DebtCon,ProfExe,8,0,0,276.0876189,0,19,38.50140658,SKOR00438
0,23000,108464,155821,DebtCon,Mgr,16,0,0,170.2231566,0,26,35.059327,SKOR00443
0,23000,,150364,,,,,,,,,17.12566043,SKOR00448
0,23000,91732,140728,DebtCon,ProfExe,,0,0,203.9066776,0,21,27.69223742,SKOR00453
0,23000,62893,90989,DebtCon,Office,4,,,179.8468627,,16,38.63094673,SKOR00459
1,23000,72638,109183,DebtCon,ProfExe,2,0,0,177.611648,2,22,48.27759122,SKOR00464
0,23000,42600,69500,DebtCon,Other,10,0,0,119.7,1,20,,SKOR00469
1,23000,56000,92000,DebtCon,Other,8,1,4,69.13333333,2,27,,SKOR00474
0,23000,48003,64720,DebtCon,Office,4,0,0,160.6060458,1,26,33.6299233,SKOR00479
0,23000,32946,52054,HomeImp,Self,6,0,,123.0672167,,10,24.02181712,SKOR00484
0,23000,,49906,DebtCon,Other,,,,96.75696905,,13,27.44124241,SKOR00489
0,23100,71680,101492,DebtCon,Mgr,1,,,230.3616162,5,24,39.87270885,SKOR00494
0,23100,61524,96308,DebtCon,Office,1,0,0,160.3831682,1,21,35.1122412,SKOR00499
0,23100,141937,179756,HomeImp,Mgr,6,0,0,328.3984932,0,16,43.91004585,SKOR00504
0,23100,93805,135780,HomeImp,ProfExe,5,0,0,155.0253817,0,31,34.64492165,SKOR00510
0,23200,62811,99320,DebtCon,Office,3,0,0,166.8610989,1,21,36.07127157,SKOR00515
0,23200,96345,135081,DebtCon,ProfExe,,0,0,217.4805423,0,20,26.79993001,SKOR00520
1,23200,129355,171709,DebtCon,ProfExe,0,0,0,328.5141214,0,30,40.04844004,SKOR00525
0,23200,131804,171144,DebtCon,ProfExe,6,0,0,197.768728,0,37,19.77885179,SKOR00530
0,23300,82472,110321,DebtCon,Other,,0,0,174.2399806,2,25,37.91287247,SKOR00535
0,23300,103162,135013,DebtCon,Mgr,9,1,0,188.9398399,5,18,40.67081708,SKOR00540
1,23300,71734,100072,DebtCon,ProfExe,6,0,7,122.7994431,0,21,34.53043859,SKOR00545
0,23400,64332,95770,HomeImp,Office,13,0,0,128.2392225,0,13,35.15764561,SKOR00550
0,23400,48549,68957,DebtCon,Office,6,0,0,172.8107266,1,27,34.4567622,SKOR00555
0,23400,97865,120172,DebtCon,Self,2,0,0,200.5757523,1,26,36.39872872,SKOR00561
